data_hora_inicio;nro_telefone_chamado;duracao_ligacao;desc_categoria;valor_ligacao
2020-02-01 10:42:06;"";1.0;ADICIONAL;0.00
2020-02-29 11:30:51;"";1.0;ADICIONAL;0.00
2020-02-29 09:24:31;"";1.0;ADICIONAL;0.00
2020-02-28 17:09:39;"";1.0;ADICIONAL;0.00
2020-02-28 14:18:28;"";1.0;ADICIONAL;0.00
2020-02-27 14:14:40;"";1.0;ADICIONAL;0.00
2020-02-27 10:15:24;"";1.0;ADICIONAL;0.00
2020-02-27 08:41:19;"";1.0;ADICIONAL;0.00
2020-02-27 08:22:31;"";1.0;ADICIONAL;0.00
2020-02-27 08:19:32;5121313333;1.0;ADICIONAL;0.00
2020-02-27 06:32:46;"";1.0;ADICIONAL;0.00
2020-02-26 16:47:14;"";1.0;ADICIONAL;0.00
2020-02-26 10:59:58;"";1.0;ADICIONAL;0.00
2020-02-26 08:14:24;"";1.0;ADICIONAL;0.00
2020-02-25 15:28:19;"";1.0;ADICIONAL;0.00
2020-02-24 13:50:16;"";1.0;ADICIONAL;0.00
2020-02-24 10:25:44;"";1.0;ADICIONAL;0.00
2020-02-24 09:32:27;"";1.0;ADICIONAL;0.00
2020-02-22 21:41:09;"";1.0;ADICIONAL;0.00
2020-02-21 14:36:00;"";1.0;ADICIONAL;0.00
2020-02-21 14:04:51;"";1.0;ADICIONAL;0.00
2020-02-21 08:47:17;"";1.0;ADICIONAL;0.00
2020-02-20 09:03:18;"";1.0;ADICIONAL;0.00
2020-02-20 08:49:06;"";1.0;ADICIONAL;0.00
2020-02-19 19:05:53;"";1.0;ADICIONAL;0.00
2020-02-18 16:27:03;"";1.0;ADICIONAL;0.00
2020-02-18 14:59:17;5121313333;1.0;ADICIONAL;0.00
2020-02-18 11:56:04;"";1.0;ADICIONAL;0.00
2020-02-18 09:23:12;"";1.0;ADICIONAL;0.00
2020-02-18 08:29:20;"";1.0;ADICIONAL;0.00
2020-02-17 17:11:26;"";1.0;ADICIONAL;0.00
2020-02-17 17:02:22;"";1.0;ADICIONAL;0.00
2020-02-17 15:59:12;"";1.0;ADICIONAL;0.00
2020-02-17 10:32:15;"";1.0;ADICIONAL;0.00
