data_hora_inicio;nro_telefone_chamado;duracao_ligacao;desc_categoria;valor_ligacao
2020-05-01;"";3569.0;INTERNET MOVEL 2;0.00
2020-05-02;"";1498.7;INTERNET MOVEL 2;0.00
2020-05-04;"";1350.0;INTERNET MOVEL 2;0.00
2020-05-18;"";3789.0;INTERNET MOVEL 2;0.00
2020-05-19;"";17899.6;INTERNET MOVEL 2;0.00
2020-05-20;"";1770.0;INTERNET MOVEL 2;0.00
2020-05-21;"";852.0;INTERNET MOVEL 2;0.00
2020-05-22;"";1131.0;INTERNET MOVEL 2;0.00
2020-05-23;"";1196.0;INTERNET MOVEL 2;0.00
2020-05-25;"";1042.0;INTERNET MOVEL 2;0.00
2020-05-26;"";2497.0;INTERNET MOVEL 2;0.00
2020-05-27;"";1642.0;INTERNET MOVEL 2;0.00
2020-05-28;"";496.0;INTERNET MOVEL 2;0.00
2020-05-29;"";387.0;INTERNET MOVEL 2;0.00
