data_hora_inicio;nro_telefone_chamado;duracao_ligacao;desc_categoria;valor_ligacao
2020-09-05 07:07:59;51  993619915;1.0;Para Celulares Vivo;
2020-09-08 07:09:45;51  21364100;1.4;Para Fixo Vivo;
2020-09-19 08:34:22;51  30037377;2.6;Para Fixo Vivo;
2020-09-19 08:39:25;51  40044828;17.2;Para Fixo Vivo;
2020-09-09 16:04:29;51  32904000;1.9;Para Fixo de Outras Operadoras;
2020-09-15 09:00:49;51  31031883;6.0;Para Fixo de Outras Operadoras;
2020-09-19 08:30:51;51  30033030;3.2;Para Fixo de Outras Operadoras;
2020-09-30 15:08:03;51  31031883;6.4;Para Fixo de Outras Operadoras;
2020-09-24 13:56:30;15  5;9.2;"";
2020-09-12;"";43500.4;INTERNET MOVEL 2;0.00
2020-09-13;"";112137.9;INTERNET MOVEL 2;0.00
2020-09-14;"";46548.5;INTERNET MOVEL 2;0.00
2020-09-15;"";83756.8;INTERNET MOVEL 2;0.00
2020-09-16;"";62772.5;INTERNET MOVEL 2;0.00
2020-09-17;"";37705.8;INTERNET MOVEL 2;0.00
2020-09-18;"";30154.8;INTERNET MOVEL 2;0.00
2020-09-19;"";30085.6;INTERNET MOVEL 2;0.00
