data_hora_inicio;nro_telefone_chamado;duracao_ligacao;desc_categoria;valor_ligacao
2020-09-02 13:23:28;51  996176280;2.4;Para Celulares Vivo;
2020-09-22 08:14:24;51  33317617;3.2;Para Fixo de Outras Operadoras;
2020-09-25 08:10:37;51  33317617;1.6;Para Fixo de Outras Operadoras;
2020-09-25 12:00:25;51  33317617;0.7;Para Fixo de Outras Operadoras;
2020-09-26 08:58:56;51  33328142;0.5;Para Fixo de Outras Operadoras;
2020-09-27 11:39:00;51  33819362;6.3;Para Fixo de Outras Operadoras;
2020-09-29 17:03:58;51  36531230;2.3;Para Fixo de Outras Operadoras;
2020-09-01 18:08:24;51  996861361;1.1;Para Celulares Vivo;
2020-09-01 08:22:22;51  995518586;0.6;Para Celulares de Outras Operadoras;
2020-09-01 09:14:14;51  33317010;1.2;Para Fixo de Outras Operadoras;
2020-09-02 18:50:08;51  998980236;1.9;Para Celulares Vivo;
2020-09-03 10:27:08;51  997187877;0.5;Para Celulares Vivo;
2020-09-04 09:47:03;51  991234333;14.3;Para Celulares Vivo;
2020-09-06 14:27:05;51  992592148;0.5;Para Celulares Vivo;
2020-09-07 09:00:02;51  998062033;16.2;Para Celulares Vivo;
2020-09-07 16:26:24;51  999844804;12.8;Para Celulares Vivo;
2020-09-08 09:04:21;51  992592819;1.0;Para Celulares Vivo;
2020-09-08 09:05:36;51  992592819;13.8;Para Celulares Vivo;
2020-09-09 14:36:50;51  996072559;0.5;Para Celulares Vivo;
2020-09-09 14:58:58;51  996072559;0.5;Para Celulares Vivo;
2020-09-10 13:18:14;51  996176280;3.0;Para Celulares Vivo;
2020-09-10 19:31:14;51  998980236;1.7;Para Celulares Vivo;
2020-09-11 09:10:58;51  995874437;3.3;Para Celulares Vivo;
2020-09-11 16:04:15;51  992592504;0.5;Para Celulares Vivo;
2020-09-11 19:22:39;51  998980236;3.5;Para Celulares Vivo;
2020-09-12 19:57:27;51  992592803;0.5;Para Celulares Vivo;
2020-09-13 17:58:49;51  998062033;7.5;Para Celulares Vivo;
2020-09-14 07:46:18;51  996176280;1.5;Para Celulares Vivo;
2020-09-14 22:02:11;51  992592803;1.0;Para Celulares Vivo;
2020-09-15 07:33:41;51  992592148;0.5;Para Celulares Vivo;
2020-09-15 11:27:32;51  992592803;1.2;Para Celulares Vivo;
2020-09-16 13:49:27;51  992592148;1.1;Para Celulares Vivo;
2020-09-16 20:27:06;51  992592803;0.5;Para Celulares Vivo;
2020-09-17 08:18:59;51  999936246;5.7;Para Celulares Vivo;
2020-09-17 09:00:44;51  999936246;2.0;Para Celulares Vivo;
2020-09-17 09:12:31;51  998062033;2.6;Para Celulares Vivo;
2020-09-17 10:01:46;51  992592803;0.5;Para Celulares Vivo;
2020-09-17 16:56:51;51  998980236;11.4;Para Celulares Vivo;
2020-09-18 07:22:23;51  998062033;0.5;Para Celulares Vivo;
2020-09-18 14:37:27;51  998062033;2.4;Para Celulares Vivo;
2020-09-18 18:16:34;51  984188335;15.6;Para Celulares Vivo;
2020-09-18 18:32:35;51  996330062;14.4;Para Celulares Vivo;
2020-09-18 19:28:37;51  984188335;1.4;Para Celulares Vivo;
2020-09-19 08:44:18;51  992592803;4.5;Para Celulares Vivo;
2020-09-19 11:33:06;51  992592803;2.5;Para Celulares Vivo;
2020-09-19 15:57:23;51  991142807;5.0;Para Celulares Vivo;
2020-09-20 18:46:48;51  992592504;13.2;Para Celulares Vivo;
2020-09-21 07:48:04;51  996176280;3.1;Para Celulares Vivo;
2020-09-21 14:18:29;51  996560861;0.5;Para Celulares Vivo;
2020-09-21 16:14:03;51  996560861;2.4;Para Celulares Vivo;
2020-09-21 16:19:09;51  996560861;0.5;Para Celulares Vivo;
2020-09-22 07:26:44;51  999844804;3.5;Para Celulares Vivo;
2020-09-22 08:12:21;51  992592148;1.6;Para Celulares Vivo;
2020-09-22 08:28:31;51  996176280;1.0;Para Celulares Vivo;
2020-09-22 08:54:16;51  999844804;1.2;Para Celulares Vivo;
2020-09-22 12:57:47;51  996176280;0.5;Para Celulares Vivo;
2020-09-22 15:49:23;51  981643700;2.0;Para Celulares Vivo;
2020-09-22 16:52:03;51  992592818;2.6;Para Celulares Vivo;
2020-09-22 16:55:07;51  992592148;2.7;Para Celulares Vivo;
2020-09-22 17:15:34;51  999936246;0.8;Para Celulares Vivo;
2020-09-23 17:27:19;51  992592818;2.3;Para Celulares Vivo;
2020-09-24 07:52:33;51  996176280;2.4;Para Celulares Vivo;
2020-09-24 13:09:13;51  996176280;2.0;Para Celulares Vivo;
2020-09-24 14:16:18;51  996072559;0.5;Para Celulares Vivo;
2020-09-25 07:13:09;51  996176280;1.2;Para Celulares Vivo;
2020-09-25 07:52:36;51  998062033;1.6;Para Celulares Vivo;
2020-09-25 08:13:12;51  996072559;1.0;Para Celulares Vivo;
2020-09-25 12:58:08;51  996176280;0.5;Para Celulares Vivo;
2020-09-26 15:50:24;51  996330062;19.9;Para Celulares Vivo;
2020-09-26 20:44:16;51  996330062;0.7;Para Celulares Vivo;
2020-09-27 10:30:39;51  996403438;0.5;Para Celulares Vivo;
2020-09-28 11:57:47;51  999666597;0.5;Para Celulares Vivo;
2020-09-28 13:02:54;51  996123204;6.0;Para Celulares Vivo;
2020-09-28 13:45:21;51  996176280;2.2;Para Celulares Vivo;
2020-09-28 18:35:34;51  998980236;4.8;Para Celulares Vivo;
2020-09-28 21:19:05;51  992592803;4.4;Para Celulares Vivo;
2020-09-29 13:16:35;51  996176280;1.2;Para Celulares Vivo;
2020-09-30 10:05:18;51  981213744;7.8;Para Celulares Vivo;
2020-09-30 10:22:07;51  995140964;5.3;Para Celulares Vivo;
2020-09-30 11:05:32;51  998342945;0.5;Para Celulares Vivo;
2020-09-30 19:16:56;51  996176280;3.7;Para Celulares Vivo;
2020-09-06 11:58:56;51  30127878;3.7;Para Fixo Vivo;
2020-09-11 09:33:59;51  30283030;5.8;Para Fixo Vivo;
2020-09-11 09:41:12;51  30283030;1.3;Para Fixo Vivo;
2020-09-11 09:45:49;51  33425665;1.4;Para Fixo Vivo;
2020-09-12 12:36:16;51  33425665;0.9;Para Fixo Vivo;
2020-09-20 12:00:01;51  30127878;0.5;Para Fixo Vivo;
2020-09-20 12:02:12;51  30127878;2.7;Para Fixo Vivo;
2020-09-24 17:57:49;51  33111616;0.5;Para Fixo Vivo;
2020-09-06 11:18:17;51  982604912;0.5;Para Celulares de Outras Operadoras;
2020-09-06 13:52:23;51  982604912;8.2;Para Celulares de Outras Operadoras;
2020-09-06 16:45:44;51  999044649;22.6;Para Celulares de Outras Operadoras;
2020-09-09 14:09:21;51  982536001;0.5;Para Celulares de Outras Operadoras;
2020-09-09 14:10:05;51  982536001;7.5;Para Celulares de Outras Operadoras;
2020-09-24 13:16:49;51  985447670;4.1;Para Celulares de Outras Operadoras;
2020-09-24 18:01:33;51  992839595;17.0;Para Celulares de Outras Operadoras;
2020-09-27 10:31:45;51  996403738;8.3;Para Celulares de Outras Operadoras;
2020-09-28 09:17:55;51  993173269;7.7;Para Celulares de Outras Operadoras;
2020-09-30 09:55:44;51  993357749;4.8;Para Celulares de Outras Operadoras;
2020-09-30 10:15:52;51  982604912;0.5;Para Celulares de Outras Operadoras;
2020-09-30 13:17:15;51  991987887;11.6;Para Celulares de Outras Operadoras;
2020-09-02 08:24:52;51  33317617;3.0;Para Fixo de Outras Operadoras;
2020-09-07 14:06:28;51  33328142;0.5;Para Fixo de Outras Operadoras;
2020-09-07 17:37:23;51  32689769;27.0;Para Fixo de Outras Operadoras;
2020-09-12 13:47:10;51  33328142;2.1;Para Fixo de Outras Operadoras;
2020-09-12 19:35:48;51  33431252;5.1;Para Fixo de Outras Operadoras;
2020-09-13 11:20:52;51  33819362;4.3;Para Fixo de Outras Operadoras;
2020-09-17 14:04:48;51  30045080;2.9;Para Fixo de Outras Operadoras;
2020-09-17 14:07:58;51  30045080;0.5;Para Fixo de Outras Operadoras;
2020-09-17 14:10:42;51  30045080;1.0;Para Fixo de Outras Operadoras;
2020-09-17 14:11:54;51  30045080;1.3;Para Fixo de Outras Operadoras;
2020-09-17 14:13:36;51  30045090;3.0;Para Fixo de Outras Operadoras;
2020-09-19 16:28:24;51  32477400;0.8;Para Fixo de Outras Operadoras;
2020-09-20 15:13:39;51  33328142;1.3;Para Fixo de Outras Operadoras;
2020-09-21 10:15:59;51  30043003;3.9;Para Fixo de Outras Operadoras;
2020-08-31;"";42942.7;INTERNET MOVEL 2;0.00
2020-09-01;"";67630.3;INTERNET MOVEL 2;0.00
2020-09-02;"";10571.0;INTERNET MOVEL 2;0.00
